order_id,customer_id,customer_name,product_category,quantity,unit_price,order_date,status
7946,2601,Hassan,Groceries,4,77.89,2025-06-27,Cancelled
7947,1565,Ali,Electronics,6,847.16,2026-03-17,Pending
7948,1169,Bilal,Toys,8,986.22,2025-01-25,Completed
7949,1635,Taha,Home,2,1303.37,2025-07-20,Cancelled
7950,1791,Hassan,Toys,7,310.91,2025-08-11,Returned
7951,2111,Ayesha,Groceries,3,490.6,2026-03-26,Returned
7952,1017,Usman,Groceries,8,1953.56,2025-03-25,Cancelled
7953,2319,Noor,Electronics,6,344.9,2025-09-02,Pending
7954,2461,Hina,Clothing,1,344.02,2025-09-09,Returned
7955,1493,Hassan,Clothing,7,1046.8,2025-03-28,Returned
7956,1222,Ahmed,Groceries,7,1011.9,2025-01-04,Returned
7957,1254,Hamza,Groceries,6,1942.15,2026-01-27,Completed
7958,2047,Laiba,Sports,4,1096.25,2025-01-30,Returned
7959,1418,Taha,Books,8,653.68,2026-01-22,Pending
7960,2408,Maham,Clothing,1,315.15,2025-08-29,Returned
7961,2965,Hamza,Books,2,1013.32,2026-01-10,Cancelled
7962,1198,Taha,Home,5,73.6,2025-01-26,Cancelled
7963,2094,Fatima,Groceries,2,1230.78,2026-03-05,Returned
7964,1726,Kiran,Home,7,1340.71,2026-04-06,Returned
7965,1662,Hina,Home,1,1609.6,2026-04-16,Cancelled
7966,2463,Ayesha,Home,8,398.13,2025-06-15,Completed
7967,1358,Noor,Toys,4,1104.77,2025-07-30,Returned
7968,1448,Kiran,Sports,5,190.61,2025-07-29,Pending
7969,2019,Taha,Beauty,7,693.04,2025-10-27,Pending
7970,1061,Laiba,Clothing,9,1397.98,2025-04-25,Completed
7971,1141,Maham,Toys,10,1279.32,2025-01-25,Cancelled
7972,1825,Bilal,Toys,10,158.79,2025-03-03,Pending
7973,1771,Ahmed,Home,9,106.88,2025-09-06,Pending
7974,2240,Laiba,Toys,3,513.33,2025-11-06,Cancelled
7975,1569,Noor,Home,4,1337.15,2025-01-24,Completed
7976,1598,Hina,Groceries,4,1664.03,2025-04-20,Pending
7977,2509,Bilal,Toys,9,1927.97,2025-06-10,Pending
7978,2026,Omar,Beauty,1,1172.99,2025-07-19,Cancelled
7979,2274,Zain,Beauty,3,108.27,2025-08-04,Completed
7980,1821,Zain,Sports,10,1561.7,2025-11-30,Pending
7981,2980,Ali,Toys,5,1466.47,2026-01-02,Pending
7982,2859,Noor,Electronics,2,1953.67,2025-02-14,Cancelled
7983,1713,Iqra,Home,3,1890.0,2025-09-26,Cancelled
7984,1752,Omar,Sports,4,1149.84,2025-04-17,Pending
7985,2977,Taha,Groceries,6,1870.15,2025-02-19,Cancelled
7986,1407,Bilal,Groceries,7,1927.13,2025-10-30,Cancelled
7987,1231,Kiran,Beauty,9,1663.71,2026-04-09,Returned
7988,2730,Hamza,Home,1,947.36,2025-06-26,Cancelled
7989,2747,Danish,Books,10,876.39,2025-10-20,Completed
7990,1715,Hamza,Electronics,3,719.89,2025-04-19,Pending
7991,2468,Noor,Clothing,9,660.27,2025-02-15,Pending
7992,2056,Ali,Home,6,1490.42,2025-03-30,Completed
7993,1634,Omar,Books,2,1487.44,2025-01-06,Cancelled
7994,1554,Hamza,Beauty,2,930.53,2026-04-16,Returned
7995,2813,Laiba,Books,6,846.59,2025-07-30,Completed
7996,1826,Hamza,Home,3,314.51,2025-11-02,Returned
7997,1458,Sana,Electronics,9,1069.71,2025-08-13,Completed
7998,2197,Ahmed,Sports,6,121.59,2026-04-06,Pending
7999,2203,Danish,Clothing,2,1549.14,2025-07-01,Returned
8000,2373,Ahmed,Groceries,9,73.52,2026-02-10,Pending
8001,1646,Noor,Books,3,1293.45,2026-04-25,Pending
8002,2426,Omar,Groceries,7,137.01,2025-03-11,Returned
8003,1353,Kiran,Clothing,7,53.42,2025-06-13,Returned
8004,1552,Omar,Beauty,5,1248.66,2026-04-16,Returned
8005,1667,Omar,Home,8,1575.14,2026-02-22,Pending
8006,2109,Iqra,Sports,6,1911.14,2025-01-08,Completed
8007,2307,Bilal,Electronics,7,838.3,2026-01-06,Returned
8008,1678,Danish,Books,10,647.29,2025-08-10,Pending
8009,1896,Laiba,Sports,3,1513.9,2025-01-19,Pending
8010,2468,Zain,Groceries,3,717.93,2025-10-05,Cancelled
8011,1625,Omar,Books,8,647.97,2026-01-28,Completed
8012,1099,Danish,Home,9,1419.03,2025-04-16,Returned
8013,1413,Laiba,Sports,2,860.08,2026-02-11,Cancelled
8014,1048,Ayesha,Books,9,1644.84,2025-09-11,Cancelled
8015,1587,Hamza,Toys,6,659.41,2026-04-26,Pending
8016,1403,Hina,Books,9,1729.61,2025-08-28,Returned
8017,2887,Sana,Toys,10,1045.11,2025-01-29,Cancelled
8018,1659,Laiba,Beauty,8,1867.98,2025-10-16,Pending
8019,2629,Maham,Books,6,1964.37,2025-01-25,Returned
8020,1697,Zain,Toys,6,1601.14,2025-08-01,Completed
8021,1503,Danish,Electronics,2,1257.53,2025-08-14,Cancelled
8022,1561,Hina,Toys,8,1886.61,2026-02-17,Completed
8023,1747,Hamza,Toys,8,1303.45,2025-05-02,Completed
8024,1443,Kiran,Home,6,1278.18,2025-09-17,Cancelled
8025,1821,Noor,Home,5,1263.18,2025-10-30,Completed
8026,1767,Laiba,Groceries,1,1402.91,2025-06-03,Completed
8027,1281,Noor,Beauty,5,1541.01,2025-11-13,Returned
8028,1038,Danish,Electronics,5,841.72,2025-01-29,Pending
8029,2276,Kiran,Beauty,8,798.77,2025-04-26,Returned
8030,1028,Maham,Groceries,10,1994.21,2025-03-26,Returned
8031,1971,Fatima,Home,1,1230.84,2026-01-03,Cancelled
8032,2425,Noor,Clothing,1,1064.75,2025-06-03,Completed
8033,2801,Bilal,Groceries,5,149.83,2026-03-21,Pending
8034,2811,Danish,Home,3,1974.58,2025-01-15,Pending
8035,1826,Sara,Home,2,764.98,2025-11-04,Completed
8036,2623,Ali,Clothing,6,936.37,2025-05-02,Returned
8037,1159,Zain,Groceries,9,217.57,2025-05-29,Returned
8038,1853,Zain,Beauty,7,123.96,2025-04-10,Pending
8039,1214,Laiba,Groceries,7,955.59,2026-02-28,Pending
8040,2196,Taha,Electronics,4,1120.68,2025-12-17,Cancelled
8041,2570,Noor,Electronics,2,1706.16,2025-04-17,Cancelled
8042,1673,Fatima,Toys,3,687.44,2026-02-25,Completed
8043,2489,Hina,Groceries,3,1583.3,2025-07-21,Cancelled
8044,1070,Maham,Sports,3,658.78,2025-02-20,Returned
8045,2527,Bilal,Clothing,3,1674.09,2025-02-20,Cancelled
8046,2164,Danish,Toys,9,154.93,2025-03-19,Cancelled
8047,2920,Hina,Clothing,2,1840.57,2026-04-05,Pending
8048,2394,Hassan,Groceries,8,1175.05,2025-02-06,Pending
8049,1539,Danish,Beauty,3,1112.87,2026-04-17,Cancelled
8050,2270,Iqra,Home,9,1203.83,2025-02-24,Pending
8051,1693,Bilal,Clothing,5,203.45,2025-09-22,Cancelled
8052,1715,Usman,Sports,5,700.49,2026-01-08,Returned
8053,1242,Omar,Sports,10,342.55,2025-06-06,Pending
8054,2757,Ali,Toys,5,1645.13,2025-10-19,Cancelled
8055,1644,Zain,Sports,6,385.53,2025-08-07,Cancelled
8056,1701,Hassan,Home,4,600.98,2026-02-07,Completed
8057,1104,Maham,Clothing,6,162.27,2025-02-14,Completed
8058,1975,Laiba,Groceries,4,1595.51,2026-04-10,Cancelled
8059,2661,Hina,Sports,8,718.61,2025-01-02,Completed
8060,2628,Hamza,Books,4,1140.49,2025-01-13,Returned
8061,2188,Bilal,Groceries,9,1595.21,2025-02-04,Pending
8062,2215,Sara,Clothing,1,1890.0,2026-02-15,Returned
8063,1686,Hamza,Books,3,325.6,2025-11-15,Pending
8064,2811,Sana,Clothing,8,421.79,2025-08-19,Returned
8065,2490,Sara,Toys,5,873.04,2025-04-14,Completed
8066,2248,Fatima,Beauty,1,684.23,2025-07-03,Cancelled
8067,2019,Maham,Sports,9,927.52,2025-11-18,Cancelled
8068,2811,Zain,Books,8,1696.21,2026-04-06,Completed
8069,2774,Ali,Groceries,2,1295.53,2025-06-27,Cancelled
8070,2394,Kiran,Toys,7,546.61,2025-07-06,Returned
8071,2605,Fatima,Clothing,7,1778.11,2025-04-23,Completed
8072,2588,Bilal,Home,5,1256.28,2025-04-19,Completed
8073,2226,Hamza,Clothing,6,400.97,2025-02-11,Completed
8074,2245,Ahmed,Beauty,8,1679.98,2026-03-11,Pending
8075,2619,Danish,Home,10,1699.14,2025-10-14,Cancelled
8076,1215,Kiran,Home,1,1936.97,2026-04-01,Returned
8077,1647,Fatima,Books,8,467.09,2026-02-05,Completed
8078,1687,Zain,Books,2,1371.37,2026-04-17,Returned
8079,1993,Hassan,Home,4,1747.33,2025-05-20,Pending
8080,1845,Sara,Books,6,1557.39,2025-06-17,Cancelled
8081,1994,Zain,Electronics,4,581.24,2025-05-11,Completed
8082,1021,Hamza,Books,8,1144.27,2025-04-18,Returned
8083,1648,Hina,Sports,2,364.09,2026-03-31,Cancelled
8084,1452,Bilal,Sports,4,538.61,2025-04-03,Returned
8085,2299,Hassan,Toys,8,430.19,2025-07-12,Completed
8086,1594,Kiran,Sports,9,656.01,2025-11-10,Pending
8087,1592,Iqra,Toys,8,372.66,2026-02-18,Cancelled
8088,1330,Sara,Electronics,7,948.86,2025-01-07,Pending
8089,2787,Sara,Clothing,1,1843.05,2025-09-26,Completed
8090,1569,Maham,Electronics,3,1855.36,2025-11-07,Returned
8091,1271,Hamza,Sports,7,390.68,2025-09-22,Cancelled
8092,1736,Sana,Beauty,10,1859.64,2026-04-20,Pending
8093,1050,Hina,Clothing,7,326.35,2025-01-08,Completed
8094,1824,Sara,Groceries,10,50.19,2026-01-11,Cancelled
8095,2241,Noor,Clothing,3,1238.88,2025-07-01,Cancelled
8096,1627,Omar,Groceries,4,1856.85,2025-08-16,Completed
8097,1040,Maham,Groceries,9,1401.42,2025-11-01,Cancelled
8098,1116,Ayesha,Books,10,1180.07,2025-03-15,Returned
8099,2798,Omar,Toys,7,145.66,2026-01-05,Completed
8100,2772,Maham,Books,1,309.59,2026-01-10,Pending
8101,1093,Sara,Groceries,3,577.31,2026-01-07,Completed
8102,2289,Hamza,Beauty,3,404.8,2025-09-17,Returned
8103,2176,Taha,Sports,4,634.46,2025-02-25,Pending
8104,1778,Ahmed,Sports,8,353.68,2025-01-14,Completed
8105,1356,Hina,Home,6,1224.16,2025-12-08,Returned
8106,2529,Hassan,Beauty,1,1789.29,2025-12-23,Pending
8107,2543,Kiran,Beauty,8,1208.75,2025-03-16,Cancelled
8108,2848,Iqra,Sports,9,1062.88,2025-10-25,Cancelled
8109,1626,Zain,Sports,3,502.54,2025-06-02,Cancelled
8110,1480,Zain,Books,2,1487.13,2025-08-23,Pending
8111,1156,Bilal,Books,1,1424.1,2025-05-07,Returned
8112,2516,Hina,Beauty,10,634.11,2025-08-09,Completed
8113,2458,Iqra,Sports,9,1371.37,2025-02-05,Returned
8114,1360,Taha,Clothing,2,1058.53,2025-12-04,Cancelled
8115,2746,Bilal,Home,5,1528.72,2025-05-10,Cancelled
8116,2302,Hina,Groceries,1,1682.4,2025-03-01,Pending
8117,1502,Bilal,Toys,10,1569.14,2025-04-05,Pending
8118,1037,Danish,Sports,8,212.64,2025-10-07,Cancelled
8119,2359,Sana,Groceries,7,175.59,2025-02-15,Returned
8120,1976,Laiba,Toys,8,1674.29,2026-04-24,Returned
8121,1716,Kiran,Sports,1,1300.97,2026-04-15,Cancelled
8122,2160,Sara,Books,3,227.82,2025-05-31,Cancelled
8123,2958,Ali,Sports,4,1374.9,2025-11-07,Cancelled
8124,2299,Taha,Home,6,1477.36,2026-01-26,Pending
8125,2518,Ayesha,Clothing,1,792.81,2025-01-11,Cancelled
8126,2328,Hina,Groceries,9,1968.85,2026-04-04,Cancelled
8127,2204,Bilal,Electronics,7,164.03,2025-04-17,Pending
8128,2069,Hassan,Clothing,2,483.35,2025-12-15,Pending
8129,2760,Taha,Books,1,1177.18,2026-01-10,Completed
8130,1591,Omar,Sports,6,871.39,2025-02-25,Returned
8131,2369,Fatima,Clothing,10,74.07,2025-12-03,Pending
8132,1105,Taha,Sports,1,1988.16,2025-09-25,Pending
8133,1240,Kiran,Books,8,237.38,2025-06-10,Pending
8134,2832,Laiba,Home,9,1934.27,2026-04-05,Returned
8135,1861,Laiba,Clothing,2,1180.73,2025-06-20,Returned
8136,2336,Bilal,Toys,10,125.68,2025-10-11,Returned
8137,2112,Sana,Sports,2,1549.56,2026-04-20,Returned
8138,2948,Hina,Beauty,2,1514.5,2026-01-18,Pending
8139,1835,Noor,Sports,4,1305.9,2025-08-01,Pending
8140,1631,Iqra,Beauty,10,1734.82,2025-07-14,Cancelled
8141,1618,Hina,Clothing,9,65.3,2025-11-17,Completed
8142,2250,Usman,Books,8,1637.85,2026-03-15,Returned
8143,1606,Ali,Beauty,4,1949.63,2025-01-26,Returned
8144,1879,Omar,Toys,4,71.96,2025-12-12,Completed
8145,2129,Sara,Groceries,1,167.96,2025-09-24,Returned
8146,2730,Omar,Books,3,500.95,2025-09-06,Returned
8147,1460,Danish,Electronics,6,1260.46,2025-02-26,Pending
8148,1585,Taha,Electronics,5,623.32,2025-07-28,Completed
8149,1729,Hina,Books,9,1367.3,2025-07-03,Returned
8150,1379,Hamza,Toys,10,1923.69,2025-02-01,Completed
8151,1187,Hina,Electronics,7,530.38,2025-06-09,Cancelled
8152,1178,Iqra,Electronics,2,1207.68,2025-08-09,Cancelled
8153,1789,Taha,Toys,10,890.89,2025-02-07,Cancelled
8154,2921,Fatima,Beauty,4,520.37,2025-11-08,Completed
8155,1204,Laiba,Groceries,3,96.58,2025-08-07,Cancelled
8156,2743,Laiba,Sports,7,1186.66,2026-03-20,Completed
8157,1507,Hina,Books,8,338.53,2026-01-21,Returned
8158,2674,Taha,Sports,3,1320.76,2025-05-14,Pending
8159,2897,Taha,Electronics,8,1737.34,2025-10-15,Pending
8160,2001,Kiran,Books,3,1047.72,2025-10-31,Cancelled
8161,1020,Danish,Books,6,490.71,2025-06-18,Returned
8162,1538,Hassan,Sports,3,1884.47,2025-05-28,Pending
8163,1848,Ali,Home,10,1956.4,2025-04-21,Pending
8164,1579,Ayesha,Sports,8,217.59,2025-05-11,Returned
8165,2289,Noor,Books,3,342.84,2026-04-29,Returned
8166,1266,Bilal,Groceries,8,931.7,2025-02-10,Completed
8167,2456,Ayesha,Books,9,846.63,2026-03-18,Completed
8168,1998,Omar,Toys,3,1494.69,2026-03-01,Completed
8169,2497,Sara,Books,4,1372.3,2025-11-30,Returned
8170,1921,Ayesha,Groceries,8,1852.43,2025-01-27,Pending
8171,2440,Usman,Beauty,4,1579.52,2025-12-21,Pending
8172,2444,Danish,Books,2,1708.52,2025-04-26,Cancelled
8173,1087,Laiba,Books,8,580.24,2025-06-05,Pending
8174,2781,Kiran,Toys,2,1764.6,2025-12-16,Pending
8175,2736,Iqra,Toys,3,369.79,2025-05-10,Completed
8176,2244,Zain,Books,1,453.19,2026-04-16,Pending
8177,1580,Hamza,Groceries,1,1210.96,2026-04-08,Completed
8178,1105,Bilal,Electronics,9,1311.06,2026-01-11,Returned
8179,1139,Hina,Sports,1,1251.36,2026-03-12,Cancelled
8180,2111,Bilal,Sports,7,841.29,2025-12-02,Completed
8181,1166,Danish,Books,10,1118.51,2026-01-11,Cancelled
8182,2361,Hassan,Beauty,10,1430.93,2026-04-23,Pending
8183,1147,Sara,Books,4,1893.45,2025-09-16,Completed
8184,2771,Iqra,Electronics,6,143.89,2026-03-22,Completed
8185,2363,Sara,Books,7,821.65,2025-01-10,Completed
8186,2184,Taha,Home,10,1122.53,2026-04-30,Cancelled
8187,1015,Usman,Electronics,9,157.28,2025-12-27,Completed
8188,1677,Maham,Groceries,1,203.83,2026-01-02,Completed
8189,2487,Sana,Clothing,2,1149.0,2025-11-18,Completed
8190,2639,Fatima,Groceries,4,1980.1,2025-04-17,Pending
8191,2334,Fatima,Clothing,4,1839.72,2025-05-13,Cancelled
8192,2017,Sara,Books,8,1359.35,2025-12-01,Pending
8193,1424,Ayesha,Electronics,5,1158.78,2025-08-15,Completed
8194,2042,Hassan,Groceries,3,1800.12,2025-05-14,Completed
8195,1488,Fatima,Sports,2,614.51,2025-03-04,Returned
8196,2067,Hassan,Electronics,1,1794.09,2025-09-05,Returned
8197,1695,Bilal,Sports,8,234.07,2026-03-05,Pending
8198,2626,Hina,Toys,9,1702.71,2025-07-19,Pending
8199,2222,Kiran,Beauty,9,1632.93,2025-07-29,Cancelled
8200,1182,Ali,Beauty,7,1717.79,2025-10-07,Completed
8201,1890,Danish,Books,7,340.71,2025-01-05,Cancelled
8202,1892,Laiba,Sports,8,1093.28,2025-07-15,Pending
8203,2116,Danish,Sports,3,123.64,2026-04-25,Returned
8204,2989,Iqra,Sports,7,1360.51,2026-01-01,Cancelled
8205,2527,Kiran,Groceries,5,1254.14,2025-02-17,Completed
8206,1442,Ali,Home,3,837.58,2025-09-14,Completed
8207,1815,Ayesha,Sports,8,65.73,2025-10-18,Completed
8208,1848,Taha,Sports,10,1266.6,2025-01-28,Returned
8209,1967,Bilal,Groceries,4,1064.16,2025-03-08,Cancelled
8210,2088,Laiba,Electronics,5,87.06,2026-04-07,Returned
8211,1223,Ali,Books,9,1993.5,2025-07-16,Pending
8212,1495,Bilal,Groceries,9,293.57,2025-09-29,Cancelled
8213,2891,Maham,Groceries,3,1416.89,2026-04-30,Completed
8214,1774,Taha,Beauty,3,393.77,2025-01-29,Completed
8215,1548,Ahmed,Beauty,1,1651.24,2025-02-26,Completed
8216,1624,Laiba,Clothing,2,1751.58,2025-01-04,Pending
8217,2421,Sara,Clothing,4,642.21,2026-02-20,Completed
8218,1315,Sana,Books,7,841.59,2025-01-15,Completed
8219,1805,Noor,Beauty,9,1515.71,2025-04-14,Cancelled
8220,2205,Hamza,Electronics,3,732.79,2025-08-30,Pending
8221,2449,Ahmed,Clothing,4,1240.17,2025-08-02,Returned
8222,1105,Danish,Sports,6,1247.07,2025-10-30,Returned
8223,1023,Taha,Clothing,8,1252.02,2025-09-05,Pending
8224,1541,Hamza,Beauty,8,1680.16,2025-06-07,Completed
8225,1707,Hamza,Toys,4,121.5,2025-08-08,Pending
8226,1556,Omar,Sports,2,577.44,2025-04-08,Cancelled
8227,1871,Hamza,Books,2,50.12,2025-02-08,Pending
8228,1065,Usman,Beauty,9,1279.81,2025-04-14,Returned
8229,1259,Bilal,Clothing,10,1809.59,2025-11-21,Pending
8230,2519,Hassan,Sports,1,1379.49,2025-07-02,Cancelled
8231,1889,Sara,Electronics,4,449.32,2025-05-14,Completed
8232,1373,Iqra,Electronics,6,773.38,2025-08-10,Returned
8233,2916,Noor,Clothing,3,1768.58,2025-10-01,Returned
8234,1479,Sana,Toys,5,854.67,2025-10-22,Completed
8235,2660,Maham,Electronics,6,1640.45,2025-01-16,Pending
8236,2367,Hamza,Books,10,71.39,2026-03-24,Cancelled
8237,1919,Ali,Books,4,121.99,2025-07-01,Cancelled
8238,1525,Ali,Home,3,1196.02,2025-09-17,Cancelled
8239,2944,Bilal,Home,8,528.44,2026-02-17,Pending
8240,2453,Maham,Toys,1,863.44,2025-04-19,Cancelled
8241,2511,Kiran,Toys,10,717.78,2026-01-25,Pending
8242,1076,Ayesha,Books,1,1906.55,2025-12-07,Pending
8243,1336,Omar,Clothing,8,678.28,2025-02-06,Cancelled
8244,2794,Omar,Groceries,9,1682.43,2026-01-28,Returned
8245,2481,Taha,Sports,2,418.73,2025-05-15,Returned
8246,2842,Maham,Books,10,1609.47,2025-12-01,Cancelled
8247,2833,Zain,Groceries,4,1408.05,2025-03-31,Completed
8248,2534,Hina,Home,9,1080.02,2025-06-20,Pending
8249,1803,Omar,Toys,8,222.51,2025-11-27,Pending
8250,2863,Hassan,Toys,2,1502.8,2025-11-24,Cancelled
8251,1692,Bilal,Sports,3,1831.21,2025-08-15,Completed
8252,2507,Noor,Toys,6,1082.02,2025-08-28,Completed
8253,2348,Zain,Home,9,1100.04,2025-09-07,Cancelled
8254,2365,Noor,Home,5,339.65,2025-09-08,Returned
8255,1893,Hina,Books,2,1100.63,2025-01-01,Pending
8256,1009,Usman,Clothing,1,1276.89,2026-04-21,Cancelled
8257,2368,Ahmed,Electronics,4,1343.16,2025-01-01,Cancelled
8258,2961,Ahmed,Toys,3,1296.2,2025-06-07,Completed
8259,1236,Usman,Sports,3,99.94,2025-11-23,Cancelled
8260,1603,Iqra,Clothing,10,1753.91,2026-01-29,Pending
8261,2995,Bilal,Sports,2,540.72,2026-04-03,Completed
8262,1453,Kiran,Home,1,1925.09,2026-01-13,Completed
8263,2102,Danish,Beauty,6,556.7,2025-01-09,Returned
8264,1353,Ahmed,Groceries,1,1628.64,2025-06-12,Pending
8265,1268,Laiba,Beauty,7,163.87,2025-09-06,Cancelled
8266,1478,Usman,Clothing,3,1276.02,2025-05-22,Completed
8267,2293,Kiran,Beauty,9,588.48,2025-05-18,Returned
8268,2088,Hamza,Toys,3,337.71,2025-02-05,Completed
8269,1276,Hina,Electronics,4,549.71,2026-01-12,Returned
8270,2120,Noor,Clothing,9,1823.14,2026-04-07,Pending
8271,2626,Zain,Clothing,3,1340.24,2025-06-21,Completed
8272,2874,Hamza,Sports,8,1015.11,2026-01-25,Pending
8273,1749,Sana,Home,4,218.82,2025-11-21,Returned
8274,1303,Hina,Beauty,8,628.02,2025-01-24,Cancelled
8275,2392,Hamza,Electronics,6,1534.88,2025-06-26,Completed
8276,2165,Zain,Sports,4,1921.23,2026-03-09,Completed
8277,1897,Maham,Home,7,1707.91,2025-11-26,Completed
8278,1744,Ayesha,Electronics,4,1045.93,2026-01-21,Pending
8279,1380,Danish,Beauty,9,379.57,2025-08-11,Returned
8280,1139,Zain,Clothing,9,1336.55,2026-04-30,Pending
8281,1802,Hamza,Books,1,470.8,2025-05-17,Returned
8282,2407,Hassan,Clothing,2,1305.93,2025-07-22,Returned
8283,2416,Sara,Electronics,8,352.51,2025-10-16,Returned
8284,2414,Laiba,Beauty,7,1857.28,2025-07-09,Returned
8285,2413,Omar,Clothing,8,1094.91,2025-11-02,Completed
8286,1703,Usman,Beauty,9,1250.19,2025-05-20,Cancelled
8287,2262,Kiran,Clothing,8,1200.07,2025-04-29,Cancelled
8288,2558,Ayesha,Books,8,751.4,2025-10-30,Pending
8289,2320,Zain,Electronics,5,708.49,2026-03-29,Completed
8290,2150,Maham,Clothing,5,1391.09,2025-11-30,Completed
8291,2276,Iqra,Toys,5,1640.95,2025-09-02,Returned
8292,2650,Kiran,Clothing,6,78.63,2026-01-31,Returned
8293,1028,Hassan,Toys,6,389.11,2025-01-26,Completed
8294,1093,Usman,Clothing,1,720.5,2025-07-22,Completed
8295,1290,Iqra,Clothing,7,404.6,2025-06-29,Pending
8296,1639,Noor,Clothing,2,1359.41,2026-04-29,Completed
8297,1135,Bilal,Clothing,1,1020.91,2025-11-30,Pending
8298,1370,Iqra,Beauty,10,1515.7,2025-08-23,Completed
8299,2116,Usman,Clothing,10,771.1,2025-09-08,Completed
8300,2791,Iqra,Toys,3,961.58,2025-03-13,Returned
8301,2444,Noor,Beauty,9,551.48,2026-04-29,Completed
8302,1925,Omar,Electronics,7,1000.24,2025-09-05,Pending
8303,1018,Noor,Groceries,8,1194.6,2025-10-13,Cancelled
8304,1760,Usman,Sports,4,1064.53,2025-10-14,Cancelled
8305,2933,Sana,Home,9,898.64,2025-02-28,Cancelled
8306,2625,Maham,Beauty,9,1470.31,2025-08-03,Returned
8307,1156,Taha,Books,6,1179.72,2025-04-25,Pending
8308,2736,Noor,Home,9,1588.94,2025-09-20,Pending
8309,1991,Omar,Books,9,1680.92,2025-08-25,Returned
8310,1136,Bilal,Groceries,4,1111.32,2025-11-04,Pending
8311,2571,Ahmed,Books,2,254.07,2025-05-16,Returned
8312,2927,Hina,Electronics,3,502.66,2025-11-20,Pending
8313,1417,Noor,Home,10,306.59,2025-12-07,Pending
8314,2587,Ali,Toys,6,1755.95,2025-09-25,Cancelled
8315,1254,Hamza,Groceries,8,1923.81,2025-05-17,Completed
8316,2570,Sana,Groceries,2,1040.01,2025-03-31,Pending
8317,2362,Danish,Toys,8,1041.31,2025-10-16,Completed
8318,2529,Noor,Home,9,1743.38,2025-02-11,Pending
8319,2197,Usman,Clothing,1,526.53,2025-05-31,Completed
8320,2542,Bilal,Sports,8,687.43,2026-03-09,Pending
8321,2438,Iqra,Toys,7,1020.38,2026-04-20,Returned
8322,1984,Hassan,Books,4,1483.91,2025-08-12,Returned
8323,1126,Sara,Books,2,1750.77,2025-06-12,Cancelled
8324,2716,Kiran,Home,9,360.9,2025-06-17,Returned
8325,2679,Noor,Books,4,1399.75,2026-04-30,Cancelled
8326,1826,Danish,Home,4,1705.16,2025-07-23,Returned
8327,2869,Danish,Electronics,8,886.17,2026-01-24,Cancelled
8328,2594,Sara,Sports,3,1028.41,2025-05-23,Cancelled
8329,1499,Bilal,Groceries,4,529.91,2025-09-24,Completed
8330,1964,Sara,Books,9,338.41,2025-05-22,Returned
8331,1450,Danish,Books,10,1905.4,2025-07-20,Completed
8332,2103,Omar,Books,9,651.76,2025-09-26,Returned
8333,1519,Hamza,Sports,2,1489.78,2025-02-18,Cancelled
8334,2271,Ayesha,Groceries,7,1843.03,2025-02-12,Pending
8335,2308,Ayesha,Books,7,815.66,2026-03-06,Cancelled
8336,2452,Kiran,Toys,6,492.07,2025-05-31,Cancelled
8337,1304,Hina,Books,9,1383.47,2026-02-28,Completed
8338,1121,Kiran,Home,3,291.86,2026-03-25,Cancelled
8339,2768,Noor,Sports,3,1624.02,2025-04-08,Cancelled
8340,2330,Iqra,Groceries,4,851.84,2025-12-08,Cancelled
8341,2441,Taha,Clothing,9,1165.61,2026-04-09,Cancelled
8342,1551,Laiba,Sports,9,1060.81,2025-03-23,Completed
8343,2936,Danish,Electronics,1,1253.24,2025-02-25,Completed
8344,2165,Ali,Clothing,1,1180.68,2025-07-16,Completed
8345,2977,Sara,Home,7,1237.3,2026-04-07,Completed
8346,1362,Zain,Home,4,690.18,2025-10-30,Completed
8347,2786,Ayesha,Toys,6,88.44,2025-02-10,Pending
8348,2933,Kiran,Toys,7,462.32,2026-04-16,Completed
8349,1524,Iqra,Toys,1,221.98,2026-02-22,Returned
8350,2640,Iqra,Beauty,5,1856.04,2025-07-23,Cancelled
8351,2611,Hassan,Clothing,5,112.52,2025-01-12,Completed
8352,2135,Hamza,Electronics,9,1993.35,2025-10-15,Cancelled
8353,2292,Bilal,Clothing,9,1260.23,2026-01-21,Cancelled
8354,1182,Sana,Clothing,2,713.73,2025-03-19,Returned
8355,2993,Hina,Toys,3,175.39,2025-05-12,Cancelled
8356,2235,Laiba,Home,2,1512.4,2025-12-06,Returned
8357,1979,Noor,Clothing,1,633.64,2025-06-19,Completed
8358,1669,Fatima,Sports,1,1091.25,2026-02-07,Returned
8359,2942,Ahmed,Electronics,2,869.61,2025-08-15,Returned
8360,1278,Noor,Books,8,1535.7,2025-10-21,Cancelled
8361,1836,Noor,Electronics,7,1779.73,2025-02-19,Pending
8362,1851,Danish,Clothing,6,656.03,2025-12-09,Returned
8363,1647,Usman,Sports,3,1498.97,2025-05-29,Completed
8364,2001,Usman,Groceries,3,815.55,2025-11-30,Returned
8365,1688,Sana,Groceries,10,1467.62,2025-09-26,Completed
8366,1383,Sara,Home,7,1561.77,2025-02-03,Completed
8367,1237,Iqra,Books,9,1227.61,2025-02-28,Cancelled
8368,2964,Kiran,Clothing,1,1789.13,2025-10-10,Returned
8369,2883,Hassan,Clothing,3,1383.18,2025-08-13,Completed
8370,2737,Ayesha,Beauty,10,924.46,2026-03-25,Cancelled
